,show_id,type,director,release_year,duration,rating,genre
5327,s6113,TV Show,,2017,1.0,13+,Drama
5328,s6114,Movie,Stanley Donen,1951,93.0,13+,Arts
5329,s6115,TV Show,,2007,3.0,G,Arts
5330,s6116,Movie,Nadav Lapid,2011,112.0,18+,Drama
5331,s6118,Movie,"Denny Hironaga, Eric Nemoto",2012,120.0,13+,Drama
5332,s6119,Movie,Paul Cox,1999,122.0,PG,Drama
5333,s6120,TV Show,,2021,1.0,13+,Comedy
5334,s6121,Movie,Martin Donovan,1992,98.0,R,Horror
5335,s6122,Movie,Joshua Tate,2014,101.0,16+,Drama
5336,s6123,TV Show,,2016,2.0,TV-G,Animation
5337,s6124,Movie,Phil Karlson,1952,99.0,13+,Drama
5338,s6126,Movie,Juraj Herz,2010,105.0,PG-13,Drama
5339,s6127,Movie,Ylmaz Arslan,2006,91.0,PG-13,Drama
5340,s6128,Movie,George Hickenlooper,2006,100.0,R,Drama
5341,s6129,Movie,Laurent Bouhnik,2012,107.0,R,Drama
5342,s6130,Movie,Richard Parry,2021,98.0,16+,Suspense
5343,s6131,Movie,Yogesh Jadhav  Nitin Chavan,2016,111.0,13+,Drama
5344,s6132,Movie,Jeffrey Gee Chin,2021,133.0,13+,Action
5345,s6133,Movie,Steven Lisberger,1980,79.0,7+,Animation
5346,s6134,Movie,Lucian Pintille,1994,80.0,R,International
5347,s6135,Movie,Micheal Bafaro,2021,92.0,16+,Horror
5348,s6136,Movie,Mario N. Bonassin,2021,88.0,13+,Science Fiction
5349,s6137,Movie,Owen Carey Jones,2006,91.0,13+,Drama
5350,s6138,TV Show,,2011,1.0,7+,Animation
5351,s6139,TV Show,,2021,1.0,G,Animation
5352,s6141,Movie,Bruce Legg,2019,60.0,7+,Animation
5353,s6142,Movie,Aravind SA,2020,77.0,16+,Arts
5354,s6143,Movie,Miloš Forman,2007,114.0,R,Drama
5355,s6144,Movie,David Howard,1934,58.0,13+,Action
5356,s6145,Movie,Cannis Holder,2019,40.0,G,Kids
5357,s6146,Movie,Matthew Pope,2020,84.0,16+,Action
5358,s6147,Movie,Kedar Shinde,2004,149.0,G,Comedy
5359,s6148,Movie,Samuel Fuller,1964,91.0,16+,Drama
5360,s6149,Movie,Michael Elkin,2021,107.0,16+,Suspense
5361,s6150,Movie,Bethel Buckalew,2013,81.0,18+,Comedy
5362,s6151,Movie,Lesley Selander,2014,80.0,13+,Western
5363,s6152,Movie,Kouzou Morishita,1987,46.0,13+,Action
5364,s6154,Movie,Matt Mitchell,2009,98.0,16+,Drama
5365,s6155,Movie,Arthur Greville Collins,1937,70.0,G,Drama
5366,s6156,Movie,Mora TV,2021,42.0,G,Animation
5367,s6157,Movie,Ziad H. Hamzeh,2015,85.0,16+,Drama
5368,s6158,Movie,Shanker Raman,2017,102.0,13+,Drama
5369,s6159,Movie,Dave Fleischer,1939,77.0,16+,Action
5370,s6160,Movie,Vi Anand,2016,138.0,13+,Science Fiction
5371,s6161,Movie,Mora TV,2021,42.0,G,Animation
5372,s6162,Movie,Oliver Parker,2009,112.0,R,Horror
5373,s6163,Movie,SANJAY VERMA,2021,127.0,16+,Drama
5374,s6164,Movie,Zeptolab,2021,43.0,G,Animation
5375,s6165,Movie,Zeptolab,2021,43.0,G,Animation
5376,s6167,TV Show,,2004,4.0,TV-Y,Animation
5377,s6168,Movie,Jack Topalian,2014,85.0,16+,Action
5378,s6169,Movie,Kamlakar Torne,1986,157.0,G,Comedy
5379,s6170,Movie,Cannis Holder,2019,48.0,G,Kids
5380,s6171,Movie,Jack Sholder,1999,96.0,R,Horror
5381,s6172,Movie,George Schaefer,1985,95.0,16+,Drama
5382,s6173,Movie,George Stevens,1941,120.0,16+,Drama
5383,s6174,Movie,Sunil Naik,2005,124.0,G,Comedy
5384,s6176,Movie,Arthur van Merwijk,2019,46.0,G,Animation
5385,s6177,Movie,Arthur van Merwijk,2019,48.0,G,Animation
5386,s6178,Movie,Yolande Zauberman,2019,107.0,PG,Music Videos and Concerts
5387,s6180,Movie,Mora TV,2021,52.0,G,Animation
5388,s6181,Movie,Badri,2021,73.0,16+,Drama
5389,s6182,Movie,Rohith V.S,2021,127.0,18+,Action
5390,s6183,Movie,,2011,88.0,R,Comedy
5391,s6184,Movie,,2019,42.0,G,Animation
5392,s6185,Movie,Michael Polish,2020,91.0,R,Action
5393,s6186,Movie,Thanakorn Pongsuwan,2007,106.0,R,Action
5394,s6187,Movie,Timothy Armstrong,2014,91.0,PG,Drama
5395,s6188,Movie,,2009,102.0,R,Action
5396,s6189,Movie,Lorena Chuscoff,2016,90.0,7+,Drama
5397,s6190,Movie,Troy Duffy,2000,108.0,R,Action
5398,s6191,Movie,"VENU, AASHIQ ABU, JAY K",2021,96.0,13+,Drama
5399,s6192,Movie,Sidi Cherkawi Benzahra,2021,86.0,18+,Action
5400,s6193,Movie,Kieran Darcy-Smith,2013,93.0,R,Drama
5401,s6194,Movie,Ken Selden,1991,95.0,18+,Comedy
5402,s6195,Movie,Geoff Anderson,2012,91.0,G,Comedy
5403,s6196,Movie,Clive Donner,1984,114.0,16+,Drama
5404,s6197,Movie,Ivan Minin,2020,86.0,18+,Horror
5405,s6198,Movie,"Jonathan auf der Heide, Tony Ayres",2014,107.0,R,Drama
5406,s6199,Movie,Ernst Gossner,2014,99.0,18+,Action
5407,s6200,Movie,Monte Hellman,1968,81.0,G,Special Interest
5408,s6201,Movie,Don Bluth,1982,83.0,G,Animation
5409,s6202,Movie,"John Wynn, Akhtem Seitablaev",2019,125.0,16+,Action
5410,s6203,TV Show,,2021,1.0,TV-G,Action
5411,s6204,Movie,Josh Stewart,2014,88.0,PG-13,Suspense
5412,s6205,Movie,"C. Thomas Howell, Patrick Read Johnson",2012,71.0,PG,Drama
5413,s6206,Movie,Nick Love,2009,89.0,18+,Comedy
5414,s6207,Movie,Michael McDonald,1995,79.0,R,Comedy
5415,s6208,Movie,John English,1950,70.0,NR,Special Interest
5416,s6209,Movie,John Schlesinger,1987,114.0,R,Suspense
5417,s6210,Movie,David Ross,2007,89.0,18+,Comedy
5418,s6211,Movie,Frank McDonald,1951,67.0,NR,Special Interest
5419,s6212,Movie,Philippa Lowthorpe,2017,97.0,7+,Adventure
5420,s6213,Movie,Rob Stefaniuk,2009,91.0,R,Arts
5421,s6214,Movie,Ken Scott,2011,109.0,R,Comedy
5422,s6215,TV Show,,2020,1.0,16+,Science Fiction
5423,s6216,Movie,Stewart Hendler,2009,101.0,R,Horror
5424,s6217,Movie,Charles Guérin Surville,2020,82.0,13+,Comedy
5425,s6218,Movie,Mario Azzopardi,2014,86.0,13+,Drama
5426,s6219,Movie,John P. Gibson,2014,106.0,R,Drama
5427,s6221,TV Show,,2020,1.0,13+,Comedy
5428,s6222,Movie,Carl Bessai,2013,96.0,13+,Comedy
5429,s6223,Movie,,1987,172.0,13+,International
5430,s6224,Movie,Arthur van Merwijk,2019,52.0,G,Animation
5431,s6225,Movie,Daisy von Scherler Mayer,1998,89.0,PG,Kids
5432,s6226,Movie,Arthur Hiller,1970,100.0,PG,Comedy
5433,s6227,Movie,Arhaan,2021,41.0,16+,Drama
5434,s6228,Movie,Ken Sanzel,2019,91.0,R,Action
5435,s6229,Movie,Chris Weatherhead,2017,64.0,13+,Action
5436,s6230,Movie,Prakash Panchal,2013,113.0,13+,Action
5437,s6231,Movie,Marcel Dorian,2021,88.0,18+,Horror
5438,s6232,Movie,John English,1950,70.0,13+,Western
5439,s6233,Movie,Barrett Esposito,2016,67.0,PG,Animation
5440,s6234,Movie,"Alfred L. Werker, Anthony Mann",1948,79.0,13+,Suspense
5441,s6235,Movie,Stevin John,2021,47.0,G,Kids
5442,s6236,Movie,Russell Mulcahy,2009,97.0,R,Action
5443,s6237,Movie,Peter Webber,2003,100.0,PG-13,Drama
5444,s6238,Movie,Norry Niven,2020,106.0,16+,Documentary
5445,s6239,Movie,John English,1951,71.0,NR,Special Interest
5446,s6240,Movie,Geoffrey Sax,2014,101.0,R,Drama
5447,s6241,Movie,Mike Newell,1994,118.0,R,Comedy
5448,s6242,Movie,Jean-Paul Salomé,2008,112.0,16+,Action
5449,s6244,Movie,Stephan Elliott,2000,102.0,R,Drama
5450,s6245,Movie,Brian Volk-Weiss,2021,54.0,18+,Arts
5451,s6246,Movie,Jeffrey Travis,2014,96.0,16+,Drama
5452,s6247,TV Show,,2020,1.0,G,Comedy
5453,s6248,Movie,Sidney Lumet,1997,107.0,R,Comedy
5454,s6249,Movie,Brett Bentman,2020,84.0,16+,Action
5455,s6250,Movie,Clive Barker,1995,109.0,R,Fantasy
5456,s6251,Movie,Stephen Kay,2014,109.0,R,Action
5457,s6252,Movie,See-Yuen Ng,1976,90.0,18+,Drama
5458,s6253,TV Show,,2019,2.0,NR,Drama
5459,s6254,Movie,Katja Von Garnier,2007,98.0,PG-13,Horror
5460,s6255,Movie,Jorge Michel Grau,2015,96.0,16+,Action
5461,s6256,Movie,John English,1950,70.0,16+,Western
5462,s6257,Movie,"Darcy Weir, Lee Lustig",2020,77.0,13+,Drama
5463,s6258,Movie,Louis Morneau,1999,91.0,PG-13,Horror
5464,s6259,Movie,Gordon Douglas,1970,109.0,R,Drama
5465,s6260,Movie,,2021,68.0,G,Animation
5466,s6261,Movie,Trivikram Srinivas,2013,175.0,13+,Action
5467,s6262,Movie,Dwight Little,2004,97.0,PG-13,Action
5468,s6263,Movie,Dominic Burns,2014,94.0,16+,Action
5469,s6264,Movie,Ben Gregor,2013,103.0,PG,Comedy
5470,s6265,Movie,John Fortenberry,1998,82.0,PG-13,Comedy
5471,s6266,Movie,Michael C. Martin,2015,91.0,18+,Action
5472,s6267,Movie,Chris McKay,2021,138.0,PG-13,Action
5473,s6268,Movie,Chris Iheuwa,2020,121.0,13+,Drama
5474,s6269,Movie,Nancy Florence Savard,2013,82.0,G,Animation
5475,s6270,TV Show,,2021,1.0,TV-MA,Action
5476,s6271,TV Show,,2020,1.0,16+,Drama
5477,s6272,Movie,Bernard Rose,2014,84.0,18+,Horror
5478,s6273,Movie,Gillies MacKinnon,1998,103.0,18+,Drama
5479,s6274,Movie,Virgo Velasquez,2020,75.0,16+,Action
5480,s6275,Movie,"Felton T. Young, Nyrita Thompson",2021,106.0,16+,Drama
5481,s6276,Movie,Arthur van Merwijk,2019,45.0,G,Kids
5482,s6278,Movie,Kimberly Seilhamer,2013,87.0,R,Horror
5483,s6279,TV Show,,2020,1.0,16+,Drama
5484,s6280,Movie,David L. Walker,2021,122.0,18+,Action
5485,s6282,Movie,Sergio Manfio,2015,82.0,G,Action
5486,s6283,Movie,Martin Guigui,2021,104.0,PG-13,Arts
5487,s6284,Movie,Seyi Siwoku,2020,115.0,16+,Action
5488,s6285,Movie,James Bruce,2021,93.0,13+,Drama
5489,s6286,Movie,Chris Bell,2008,107.0,PG-13,Arthouse
5490,s6287,Movie,Vishwa Bhanu,2021,70.0,18+,Kids
5491,s6288,Movie,Omi Bedi,1973,131.0,13+,Drama
5492,s6289,Movie,Terry Ingram,2015,88.0,7+,Action
5493,s6290,Movie,Pawel Chochlew,2013,119.0,18+,Action
5494,s6291,Movie,9 Story Entertainment,2016,50.0,G,Kids
5495,s6292,Movie,Simon West,2006,87.0,PG-13,Horror
5496,s6293,Movie,Brad Anderson,2010,91.0,R,Drama
5497,s6294,Movie,Nelson McCormick,2009,101.0,PG-13,Horror
5498,s6295,TV Show,,2020,4.0,13+,Action
5499,s6297,Movie,David Fincher,2011,158.0,R,Action
5500,s6298,Movie,Bruce Legg,2019,60.0,7+,Animation
5501,s6299,Movie,Bruce Legg,2019,60.0,G,Animation
5502,s6300,Movie,Bruce Legg,2019,60.0,7+,Animation
5503,s6301,Movie,Manny Rodriguez,2015,56.0,18+,Arts
5504,s6302,Movie,E.A. Dupont,1954,75.0,7+,Action
5505,s6303,Movie,Mark Robson,1953,89.0,7+,Drama
5506,s6304,Movie,Elizabeth Allen,2010,104.0,G,Kids
5507,s6305,Movie,Michael A. Nickles,2012,99.0,R,Horror
5508,s6306,Movie,Steven Spielberg,2002,145.0,PG-13,Drama
5509,s6307,Movie,David Swift,1963,113.0,7+,Comedy
5510,s6308,Movie,Chuck Vinson,2005,63.0,18+,Arts
5511,s6309,Movie,Fredrick De Cordova,1965,97.0,7+,Comedy
5512,s6310,Movie,Michael Anderson,1964,103.0,7+,Action
5513,s6311,Movie,Manny Rodriguez,2014,61.0,18+,Arts
5514,s6312,Movie,Tanu Balak,2021,140.0,16+,Action
5515,s6313,Movie,John Sturges,1961,116.0,7+,Drama
5516,s6315,TV Show,,2021,1.0,G,Animation
5517,s6316,TV Show,,2020,1.0,G,Animation
5518,s6317,Movie,Steve Ellmore,2020,71.0,18+,Documentary
5519,s6318,Movie,Renji Philip,2021,80.0,7+,Drama
5520,s6319,Movie,Alberto Lattuada,1979,105.0,R,Drama
5521,s6320,Movie,Roy William Neill,1946,72.0,16+,Drama
5522,s6321,Movie,Shigeyasu Yamauchi,1989,45.0,13+,Action
5523,s6322,Movie,Shigeyasu Yamauchi,1988,75.0,13+,Action
5524,s6323,Movie,Shigeyasu Yamauchi,1988,46.0,13+,Action
5525,s6325,Movie,Cannis Holder,2018,49.0,G,Kids
5526,s6326,Movie,Frieder Schlaich,2020,92.0,18+,Arthouse
5527,s6327,TV Show,,2020,1.0,13+,Action
5528,s6328,TV Show,,2018,1.0,TV-MA,Sports
5529,s6329,Movie,Devi Prasad,2013,147.0,13+,Comedy
5530,s6330,Movie,William Castle,1959,75.0,16+,Horror
5531,s6331,Movie,Vasily Chiginskiy,2021,65.0,16+,Action
5532,s6332,Movie,Shiboprasad Mukherjee and Nandita Roy,2011,153.0,13+,Comedy
5533,s6333,Movie,Devin Adair,2018,102.0,16+,Comedy
5534,s6334,TV Show,,2011,3.0,TV-14,Documentary
5535,s6335,Movie,M. Golan,1970,96.0,13+,Action
5536,s6336,TV Show,,2015,2.0,TV-Y7,Animation
5537,s6338,Movie,Vaclav Marhoul,2008,99.0,16+,Action
5538,s6339,Movie,Dan Moss,2021,94.0,18+,Drama
5539,s6340,Movie,Grear Patterson,2021,78.0,16+,Comedy
5540,s6342,Movie,Edon Rizvanolli,2018,82.0,16+,Drama
5541,s6343,Movie,Freddie Francis,2021,102.0,18+,Horror
5542,s6344,Movie,Chris Seaver,2021,74.0,18+,Horror
5543,s6345,Movie,Inna Evlannikova,2020,80.0,7+,Kids
5544,s6346,Movie,Jason Rutherford,2021,80.0,18+,Horror
5545,s6347,Movie,Jude Anthany Joseph,2021,118.0,13+,Comedy
5546,s6348,Movie,Tom Paton,2021,56.0,13+,Animation
5547,s6349,Movie,Alexander Raye Pimentel,2021,90.0,16+,Drama
5548,s6350,Movie,J Miller,2021,70.0,13+,Comedy
5549,s6351,Movie,Chadney Cooles,2021,80.0,18+,Drama
5550,s6352,Movie,Ugo Liberatore,2021,99.0,16+,Drama
5551,s6354,Movie,Mike Ott,2016,85.0,16+,Drama
5552,s6355,Movie,Pedro Brenner,2021,98.0,13+,Drama
5553,s6356,Movie,Daisuke Sato,2021,70.0,13+,Science Fiction
5554,s6357,Movie,Joe Duca,2021,104.0,13+,Action
5555,s6358,Movie,Walter V Marshall,2021,96.0,16+,Drama
5556,s6359,Movie,"Julio Buchs, Lucio Fulci",2021,90.0,13+,Western
5557,s6360,Movie,Cosimo Alemà,2016,103.0,18+,Arts
5558,s6361,Movie,Sarah Polley,2012,116.0,R,Comedy
5559,s6362,Movie,Dutta Keshav,1987,148.0,G,Comedy
5560,s6364,Movie,Dustin Guy Defa,2017,84.0,NR,Comedy
5561,s6366,Movie,Nina May,2020,102.0,PG,Comedy
5562,s6367,TV Show,,2021,1.0,13+,Music Videos and Concerts
5563,s6368,Movie,Paul Campion,2012,86.0,18+,Action
5564,s6369,Movie,Brian Volk-Weiss,2021,53.0,18+,Arts
5565,s6370,Movie,Dan Klores,2007,92.0,PG-13,Documentary
5566,s6371,Movie,Sesha Sindhu Rao,2020,106.0,13+,Comedy
5567,s6372,Movie,Thomas Robins,2017,98.0,16+,Documentary
5568,s6373,Movie,Rowan Joffe,2014,92.0,R,Drama
5569,s6374,Movie,Rachel Ward,2021,101.0,R,Drama
5570,s6375,Movie,Gregg Araki,2014,91.0,R,Drama
5571,s6376,TV Show,,2000,1.0,TV-PG,TV Shows
5572,s6377,Movie,Frederick Keeve,2019,93.0,18+,Drama
5573,s6378,Movie,Aram Rappaport,2013,90.0,R,Comedy
5574,s6379,Movie,Sydney Salkow,1953,88.0,7+,Action
5575,s6380,Movie,Gordon Freeman,2020,74.0,18+,Comedy
5576,s6381,Movie,Rizal Halim,2021,74.0,18+,Horror
5577,s6382,TV Show,,2021,1.0,TV-14,Unscripted
5578,s6383,Movie,Pedro Brenner,2021,98.0,13+,Drama
5579,s6384,TV Show,,2017,1.0,TV-14,Action
5580,s6385,Movie,Ruben Östlund,2014,120.0,R,Drama
5581,s6386,TV Show,,2021,2.0,16+,Drama
5582,s6387,Movie,Greg Miller,2018,90.0,7+,Documentary
5583,s6388,Movie,,1952,60.0,G,Comedy
5584,s6389,Movie,"Ikechukwu Onyeka, Victor Uchegbulem",2021,65.0,13+,Romance
5585,s6390,Movie,Lela Swift,1950,56.0,7+,Drama
5586,s6391,Movie,Alain Gsponer,2010,107.0,16+,Comedy
5587,s6392,Movie,John Barnwell,1956,85.0,7+,Action
5588,s6393,Movie,Mark Halliday,2020,75.0,PG-13,Documentary
5589,s6394,Movie,Arthur Vinciprova,2020,99.0,16+,Horror
5590,s6395,Movie,Roberto Santucci,2020,90.0,13+,Comedy
5591,s6396,Movie,Alice Wu,2005,97.0,R,Comedy
5592,s6397,Movie,KAUSHIK GANGULY,2011,127.0,13+,Comedy
5593,s6398,Movie,Feng Xiaogang,2019,132.0,13+,Drama
5594,s6399,Movie,Shinji Aramaki,1987,41.0,13+,Action
5595,s6400,Movie,Pedro Amorim,2021,93.0,13+,Comedy
5596,s6401,Movie,Michael X. Rose,2021,55.0,18+,Arthouse
5597,s6402,Movie,Minar Malhotra,2021,114.0,13+,Romance
5598,s6403,Movie,Moonbug Entertainment,2021,54.0,G,Kids
5599,s6404,Movie,Zach Fortney,2020,88.0,13+,Drama
5600,s6405,Movie,Ram Mukherjee,1995,138.0,13+,Romance
5601,s6406,TV Show,,2014,1.0,TV-Y7,Action
5602,s6407,Movie,"Carlos Sanchez, Jason Sanchez",2018,105.0,16+,Drama
5603,s6408,Movie,Pradeep Maddali,2020,108.0,13+,Drama
5604,s6409,Movie,"Ludwig Shammasian, Paul Shammasian",2020,96.0,NR,Suspense
5605,s6410,Movie,Gabriela Cowperthwaite,2021,126.0,R,Arts
5606,s6411,Movie,Arthur van Merwijk,2019,43.0,G,Animation
5607,s6414,Movie,Elmer Clifton,1936,71.0,G,Western
5608,s6415,Movie,Stuart Zicherman,2013,88.0,R,Comedy
5609,s6416,Movie,Hideki Wada,2019,102.0,13+,Drama
5610,s6418,Movie,Rich Mallery,2020,75.0,16+,Drama
5611,s6420,Movie,Rohit Jugraj,2016,131.0,G,Comedy
5612,s6421,Movie,Rohit Jugraj,2015,125.0,G,Comedy
5613,s6422,Movie,Imtiaz Punjabi,2003,150.0,13+,Comedy
5614,s6423,Movie,Moonbug Entertainment,2021,52.0,G,Kids
5615,s6424,Movie,Matt Spease,2019,130.0,18+,Action
5616,s6425,Movie,Lambert Nnorom,2021,103.0,16+,Drama
5617,s6426,Movie,Gregory Hatanaka,2020,63.0,18+,Drama
5618,s6427,TV Show,,2019,1.0,TV-G,Action
5619,s6428,Movie,Wei Dong,2021,78.0,18+,Action
5620,s6429,Movie,Dakota Gorman,2021,104.0,18+,Comedy
5621,s6430,Movie,Mark Polonia,2021,74.0,16+,Science Fiction
5622,s6431,Movie,J.D. Scott,2016,98.0,PG,Drama
5623,s6432,Movie,Larry Buchanan,1968,82.0,18+,Horror
5624,s6433,Movie,Baldvin Zophoníasson,2021,137.0,16+,Drama
5625,s6434,Movie,Adrian Langley,2021,93.0,16+,Drama
5626,s6435,Movie,Chris Martens,2014,57.0,13+,Sports
5627,s6436,Movie,Robert Young,2021,89.0,13+,Comedy
5628,s6437,TV Show,,2020,1.0,13+,Action
5629,s6438,Movie,Inda Reid,2021,64.0,13+,Comedy
5630,s6439,Movie,Vinod Bharathan,2020,58.0,18+,Arthouse
5631,s6440,Movie,Larry Charles,2016,93.0,R,Action
5632,s6441,Movie,Pouran Derakhshandeh,2017,111.0,13+,Drama
5633,s6442,Movie,Massimiliano Russo,2019,97.0,16+,Drama
5634,s6443,Movie,Nalita Murray,2010,83.0,16+,Suspense
5635,s6444,Movie,Wilhelm Kuhn,2016,40.0,16+,Action
5636,s6445,Movie,Curtis Everitt,2021,70.0,18+,Drama
5637,s6446,TV Show,,2020,1.0,16+,Comedy
5638,s6447,Movie,Don Tjernagel,2021,91.0,18+,Horror
5639,s6448,Movie,Raj Chakraborty,2011,159.0,13+,Action
5640,s6449,Movie,Thiru,2013,137.0,13+,Action
5641,s6450,Movie,Surya Kiran,2007,138.0,16+,Romance
5642,s6451,Movie,Ami Artzi,1988,93.0,18+,Action
5643,s6453,Movie,Han Han,2019,98.0,13+,Comedy
5644,s6454,Movie,Cory Wexler Grant,2020,100.0,16+,Drama
5645,s6455,TV Show,,2019,1.0,16+,TV Shows
5646,s6456,Movie,Sri Senthil,2019,120.0,13+,Drama
5647,s6457,Movie,Prem Nizar,2012,140.0,13+,Romance
5648,s6458,Movie,Kyle Hedrick,2017,73.0,18+,Drama
5649,s6459,Movie,Alastair Orr,2016,86.0,R,Horror
5650,s6461,TV Show,,2016,4.0,7+,Documentary
5651,s6462,Movie,Jan Hrebejk,2017,111.0,13+,Drama
5652,s6463,TV Show,,2021,1.0,16+,Comedy
5653,s6464,Movie,Antwon Rollins,2020,79.0,18+,Drama
5654,s6465,TV Show,,1986,8.0,TV-PG,Comedy
5655,s6466,TV Show,,2019,1.0,TV-14,Romance
5656,s6467,TV Show,,2021,1.0,G,Animation
5657,s6468,Movie,Jason Lupish,2021,87.0,18+,Comedy
5658,s6469,TV Show,,1990,5.0,TV-PG,Comedy
5659,s6470,Movie,R. Panneerselvam,2012,151.0,13+,Drama
5660,s6471,Movie,Elio Petri,1968,93.0,7+,Drama
5661,s6472,Movie,P.Kinslin,2013,136.0,G,Action
5662,s6473,Movie,Manimaran,2013,120.0,G,Romance
5663,s6474,Movie,Mohammad Hadi Karimi,2017,90.0,13+,Comedy
5664,s6475,Movie,James Campbell,2021,71.0,16+,Action
5665,s6476,Movie,K N Vaidyanath,2021,110.0,13+,Drama
5666,s6477,Movie,Dewey Nicks,2002,87.0,R,Comedy
5667,s6478,Movie,Pradeep Bhattarai,2018,128.0,13+,Comedy
5668,s6479,Movie,Jayendra Panchapakesan,2011,134.0,G,Romance
5669,s6480,Movie,Pandiraj,2012,132.0,G,Comedy
5670,s6481,Movie,Venkat Prabhu,2011,154.0,13+,Action
5671,s6482,Movie,Santhakumar,2019,150.0,13+,Drama
5672,s6483,Movie,Ashok Thiagarajan,2020,113.0,G,Romance
5673,s6484,Movie,S. V. Krishna Reddy,2006,138.0,13+,Drama
5674,s6485,Movie,K. S. Manikandan,2013,133.0,G,Comedy
5675,s6486,Movie,Raghava Lawrence,2011,164.0,13+,Comedy
5676,s6487,Movie,K. V. Anand,2005,161.0,13+,Drama
5677,s6488,Movie,Balaji Mohan,2012,122.0,G,Comedy
5678,s6489,TV Show,,2006,2.0,TV-Y7,Animation
5679,s6490,Movie,Utsav Mukherjee,2013,122.0,13+,Comedy
5680,s6491,Movie,Veerangan K,2021,144.0,13+,Romance
5681,s6492,Movie,ARINDAM BHATTACHARYA,2018,103.0,13+,Horror
5682,s6493,Movie,A. L. Vijay,2011,160.0,G,Comedy
5683,s6494,Movie,Bejoy Nambiar,2013,122.0,13+,Action
5684,s6495,Movie,Eric W. Santos,2019,106.0,13+,Drama
5685,s6496,Movie,P. Vasu,2005,160.0,G,Comedy
5686,s6497,Movie,Osamu Dezaki,1980,153.0,16+,Action
5687,s6498,Movie,Suseenthiran,2019,103.0,13+,Drama
5688,s6499,Movie,Vicente Aranda,2003,115.0,18+,Drama
5689,s6500,TV Show,,2020,1.0,16+,Comedy
5690,s6502,Movie,David Campion,2016,74.0,13+,Drama
5691,s6503,Movie,Victor Halperin,1932,66.0,13+,Horror
5692,s6504,Movie,Corey Moss,2021,80.0,13+,Comedy
5693,s6506,Movie,Kerry Mondragon,2021,92.0,18+,Romance
5694,s6507,Movie,Andy Andico,2015,99.0,13+,Horror
5695,s6509,Movie,Thom Marshall,2015,83.0,13+,Comedy
5696,s6510,Movie,William Cameron Menzies,1936,96.0,16+,Drama
5697,s6511,TV Show,,2018,1.0,13+,Drama
5698,s6512,Movie,Daniel Zirilli,2007,80.0,G,Drama
5699,s6513,Movie,Delmer Daves,1947,100.0,13+,Drama
5700,s6514,Movie,Zachary Eglinton,2014,85.0,13+,Horror
5701,s6515,Movie,"Ernest B. Schoedsack, Irving Pichel",1932,62.0,13+,Action
5702,s6516,Movie,Bruce Pittman,2012,103.0,13+,Arthouse
5703,s6517,Movie,Matthew Butler-Hart,2019,96.0,18+,Horror
5704,s6518,TV Show,,2015,1.0,13+,Drama
5705,s6519,Movie,"Pablo Aparo, Martín Benchimol",2018,67.0,13+,Documentary
5706,s6520,Movie,"Ruckus Sky, Lane Skye",2020,87.0,16+,Suspense
5707,s6521,Movie,Craig Moss,2016,93.0,R,Horror
5708,s6522,Movie,Luca Amhofer,2021,41.0,13+,Action
5709,s6523,Movie,Bobby McGruther,2021,77.0,16+,Comedy
5710,s6524,Movie,Pitambar Kale,2011,157.0,13+,Drama
5711,s6525,TV Show,,2021,1.0,16+,Suspense
5712,s6526,Movie,Taylor King,2021,82.0,16+,Horror
5713,s6527,Movie,S. R. Prabhakaran,2012,147.0,G,Action
5714,s6528,Movie,Bapu,2011,162.0,G,Drama
5715,s6529,Movie,Tyler Jones,2021,72.0,18+,Action
5716,s6530,TV Show,,1998,4.0,TV-PG,Drama
5717,s6531,Movie,Amith Nair,2015,88.0,13+,Action
5718,s6532,Movie,Richard Rotter,2018,90.0,18+,Comedy
5719,s6534,Movie,Sutton Roley,1975,74.0,13+,Drama
5720,s6535,Movie,M. Anbazhagan,2012,133.0,G,Romance
5721,s6536,Movie,Christian Johannesson,2019,96.0,PG,Drama
5722,s6537,Movie,Cuong Ngo,2014,93.0,16+,Action
5723,s6538,Movie,Michael Keller,2014,70.0,16+,Drama
5724,s6539,Movie,A. C. Tirulokchandar,1966,149.0,G,Drama
5725,s6540,TV Show,,2021,1.0,16+,Drama
5726,s6541,Movie,M.V. Raman,1954,174.0,G,Comedy
5727,s6543,Movie,Rajkrishna,2012,141.0,13+,Drama
5728,s6544,Movie,Curtis Harrington,1961,85.0,13+,Horror
5729,s6545,Movie,Grant McPhee,2017,83.0,18+,Horror
5730,s6546,Movie,A. C. Tirulokchandar,1963,155.0,G,Drama
5731,s6547,Movie,Norris Wong,2020,93.0,16+,Arthouse
5732,s6548,Movie,Sia,2021,107.0,PG-13,Arts
5733,s6549,Movie,Ram Kumar,2014,140.0,G,Comedy
5734,s6550,Movie,"Nancy Vazquez, Michele Frantzeskos",2021,84.0,16+,Action
5735,s6551,Movie,Sean Cisterna,2011,83.0,13+,Comedy
5736,s6552,TV Show,,2021,2.0,16+,Comedy
5737,s6553,Movie,Frank Capra,1941,117.0,16+,Comedy
5738,s6554,Movie,"Mo Fini, Edesio Alejandro",2020,83.0,16+,Arthouse
5739,s6555,Movie,lamonte hawley,2021,65.0,18+,Drama
5740,s6556,Movie,Werner Herzog,2016,98.0,PG-13,Documentary
5741,s6557,TV Show,,2021,1.0,TV-G,Sports
5742,s6558,Movie,Krishnan-Panju,1965,165.0,G,Drama
